ID,score_tag,agreement,subjectivity,confidence,irony,happy,angry,bored,fear,sad,excited,spam,news,feedback,marketing,query,word_count,words_per_sentence,sentence_count,six_plus_words,emojis,emoticons,hashtags,urls,analytical_thinking,authentic,clout,emotional_tone,dictionary_words,achievement,adjectives,adverbs,affect,affiliation,all_punctuation,anger_words,anxiety_words,apostrophes,articles,assent,auxiliary_verbs,biological_processes,body,causation,certainty,cognitive_processes,colons,commas,comparisons,conjunctions,dashes,death,differentiation,discrepancies,drives,exclamations,family,feel,female,filler_words,focus_future,focus_past,focus_present,friends,function_words,health,hear,home,i,impersonal_pronouns,informal_language,ingestion,insight,interrogatives,leisure,male,money,motion,negations,negative_emotion_words,netspeak,nonfluencies,numbers,other_grammar,other_punctuation,parentheses,perceptual_processes,periods,personal_concerns,personal_pronouns,positive_emotion_words,power,prepositions,pronouns,quantifiers,question_marks,quotes,relativity,religion,reward,risk,sad_words,see,semicolons,sexual,she_he,social,space,swear_words,tentative,they,time,time_orientation,verbs,we,work,you,admiration_count,amusement_count,anger_count,boredom_count,calmness_count,curiosity_count,desire_count,disgust_count,excitement_count,fear_count,gratitude_count,joy_count,love_count,pain_count,sadness_count,surprise_count,goodfeel_count,ambifeel_count,badfeel_count,emotionality_count,sentiment_count,admiration_score,amusement_score,anger_score,boredom_score,calmness_score,curiosity_score,desire_score,disgust_score,excitement_score,fear_score,gratitude_score,joy_score,love_score,pain_score,sadness_score,surprise_score,goodfeel_score,ambifeel_score,badfeel_score,emotionality_score,sentiment_score,non_emotion_score,emotion_word_count,Class
228,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.165802635,0.293512712,0.057523804,0.148373549,0.147538255,0.187249046,0.095,0.22,0.544,0.108,0.033,471,18.84,25,0.2929936305732480,0,0,0,0,78.7889614444504,6.015363666496460,74.48948702143690,57.89449616201210,0.8110403397027600,0.03397027600849260,0.050955414012738900,0.02335456475583860,0.04670912951167730,0.006369426751592360,0.15286624203821700,0,0.0021231422505307900,0.0021231422505307900,0.0870488322717622,0,0.0870488322717622,0.021231422505307900,0.004246284501061570,0.01910828025477710,0.014861995753715500,0.10828025477707000,0.008492569002123140,0.04883227176220810,0.021231422505307900,0.05732484076433120,0,0,0.029723991507431000,0.01910828025477710,0.07855626326963910,0,0,0.0021231422505307900,0,0,0.03184713375796180,0.03184713375796180,0,0,0.5031847133757960,0.016985138004246300,0.0021231422505307900,0.004246284501061570,0,0.044585987261146500,0.004246284501061570,0,0.014861995753715500,0.012738853503184700,0.010615711252653900,0.025477707006369400,0.016985138004246300,0.03184713375796180,0.014861995753715500,0.014861995753715500,0.004246284501061570,0,0.02335456475583860,0.25690021231422500,0.02335456475583860,0,0.008492569002123140,0.05307855626326960,0.05307855626326960,0.08067940552016990,0.03184713375796180,0.04246284501061570,0.12314225053078600,0.12526539278131600,0.021231422505307900,0,0.016985138004246300,0.11677282377919300,0,0.010615711252653900,0.006369426751592360,0.006369426751592360,0.006369426751592360,0,0,0.025477707006369400,0.11040339702760100,0.04883227176220810,0,0.01910828025477710,0.055201698513800400,0.040339702760084900,0.15074309978768600,0.15711252653927800,0,0.025477707006369400,0,16.35,0,26.675,3,2,0,5,9,15.93,21,4,14.8,33.75,0,16.35,0,75.73000000000000,5,72,151.73,75.73000000000000,0.4223640632257770,0,0.5439916428690140,0.1182933591140400,0.08209951522176570,0,0.1827439976315570,0.28698357511928700,0.4160281325274770,0.48430975042298000,0.15174115516527200,0.3982704323390120,0.6014897722739500,0,0.7045586451562190,0,0.13040483529351000,0.008609853115905840,0.12398188486904400,0.2612746026552790,0.19087691941719900,0.7387253973447210,42,0
229,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.252588281,0.189039443,0.043806117,0.186119745,0.117127065,0.21131935,0.156,0.273,0.232,0.27,0.069,202,14.428571428571400,14,0.22772277227722800,0,0,0,0,74.15394442670070,15.267798208392300,81.35375970029440,2.9617123562067200,0.7475247524752480,0,0.0297029702970297,0.04455445544554460,0.034653465346534700,0.024752475247524800,0.2722772277227720,0.01485148514851490,0,0.034653465346534700,0.0594059405940594,0,0.08415841584158420,0.0049504950495049500,0,0.024752475247524800,0.009900990099009900,0.06930693069306930,0.0049504950495049500,0.039603960396039600,0.009900990099009900,0.034653465346534700,0,0,0.009900990099009900,0,0.07425742574257430,0,0,0,0,0,0,0.04455445544554460,0.009900990099009900,0.009900990099009900,0.43564356435643600,0,0.01485148514851490,0.009900990099009900,0.01485148514851490,0.06930693069306930,0.01485148514851490,0.0049504950495049500,0.024752475247524800,0.0297029702970297,0.024752475247524800,0.039603960396039600,0,0.024752475247524800,0.0049504950495049500,0.0297029702970297,0.01485148514851490,0,0.009900990099009900,0.24257425742574300,0.0297029702970297,0,0.0297029702970297,0.07920792079207920,0.06435643564356440,0.0594059405940594,0.0049504950495049500,0.039603960396039600,0.1188118811881190,0.12871287128712900,0.009900990099009900,0.0049504950495049500,0.07920792079207920,0.13366336633663400,0,0,0.009900990099009900,0,0.01485148514851490,0,0,0.034653465346534700,0.10891089108910900,0.06930693069306930,0,0.0049504950495049500,0,0.04455445544554460,0.15346534653465300,0.16336633663366300,0.009900990099009900,0.04455445544554460,0,10,0,31.6,0,0,4,0,3,0,13.6,0,0,3,0,10,10,13,14,36.6,61.6,13,0.3740666961489730,0,0.6537948998419960,0,0,0.19292728076790200,0,0.15202805015514600,0,0.4483536112928090,0,0,0.15202805015514600,0,0.23006275550355900,0.3740666961489730,0.051669316375198700,0.05564387917329090,0.14546899841017500,0.24483306836248000,-0.666061574821801,0.7551669316375200,12,0
230,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.102868944,0.180975637,0.136582724,0.259670861,0.191491007,0.128410827,0.025,0.822,0.053,0.053,0.046,357,19.833333333333300,18,0.28291316526610600,0,0,0,0,83.05531212484990,12.18912326835500,79.17569249922190,81.34097963509730,0.803921568627451,0.03081232492997200,0.058823529411764700,0.03081232492997200,0.047619047619047600,0.03081232492997200,0.17086834733893600,0.0028011204481792700,0,0.022408963585434200,0.0896358543417367,0,0.08683473389355740,0.0028011204481792700,0,0.0028011204481792700,0,0.06162464985994400,0.008403361344537820,0.05322128851540620,0.03361344537815130,0.06442577030812320,0,0,0.008403361344537820,0.0196078431372549,0.08403361344537820,0,0.0028011204481792700,0.008403361344537820,0.008403361344537820,0,0.0056022408963585400,0.036414565826330500,0,0,0.47619047619047600,0,0.014005602240896400,0.0028011204481792700,0.036414565826330500,0.04481792717086840,0.0028011204481792700,0,0.025210084033613400,0.0056022408963585400,0.011204481792717100,0.025210084033613400,0,0.011204481792717100,0,0.0056022408963585400,0.0028011204481792700,0,0.0196078431372549,0.22408963585434200,0.011204481792717100,0,0.028011204481792700,0.047619047619047600,0.06442577030812320,0.0700280112044818,0.036414565826330500,0.022408963585434200,0.13165266106442600,0.11484593837535000,0.008403361344537820,0,0.028011204481792700,0.11764705882352900,0,0.014005602240896400,0.0028011204481792700,0,0.0056022408963585400,0,0,0.028011204481792700,0.12044817927170900,0.06722689075630250,0,0.008403361344537820,0,0.0392156862745098,0.13725490196078400,0.13165266106442600,0,0.05322128851540620,0.0056022408963585400,48.125,0,13,0,0,19,4,4,2,7,7.25,5,29.125,0,48.125,0,75.25,23,17,113.25,75.25,0.7172273742068810,0,0.4065845942048880,0,0,0.5003467408047560,0.17411239489546800,0.17411239489546800,0.09535767393826000,0.26950373545682300,0.27646782912730100,0.20856217852254100,0.6055261495944460,0,0,0,0.16900617630544600,0.05165637282425600,0.0381807973048849,0.2543514879281300,0.8127936328234580,0.7456485120718700,25,0
231,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.412062326,0.058385269,0.007652012,0.068423657,0.017648943,0.435827794,0.032,0.823,0.072,0.071,0.002,510,14.571428571428600,35,0.4117647058823530,0,0,0,0,98.31869953863900,3.366666666666670,76.5906120023767,36.081447963800900,0.707843137254902,0.01764705882352940,0.041176470588235300,0.0196078431372549,0.0196078431372549,0.013725490196078400,0.19019607843137300,0,0,0.027450980392156900,0.1,0.00196078431372549,0.047058823529411800,0.049019607843137300,0.023529411764705900,0.01764705882352940,0.00980392156862745,0.050980392156862700,0.00784313725490196,0.029411764705882400,0.023529411764705900,0.029411764705882400,0.01568627450980390,0,0.00392156862745098,0.00196078431372549,0.07647058823529410,0,0.0058823529411764700,0.00392156862745098,0.011764705882352900,0,0.00784313725490196,0.0196078431372549,0.0058823529411764700,0.0058823529411764700,0.37254901960784300,0.0058823529411764700,0.00196078431372549,0,0.00196078431372549,0.029411764705882400,0.00392156862745098,0.0196078431372549,0.011764705882352900,0.01568627450980390,0.023529411764705900,0.00980392156862745,0.00392156862745098,0.0058823529411764700,0,0.0058823529411764700,0.00196078431372549,0,0.01764705882352940,0.16666666666666700,0.00392156862745098,0.00196078431372549,0.023529411764705900,0.06470588235294120,0.07254901960784310,0.0196078431372549,0.011764705882352900,0.049019607843137300,0.13529411764705900,0.049019607843137300,0.013725490196078400,0.0058823529411764700,0.03333333333333330,0.09803921568627450,0.01764705882352940,0.00392156862745098,0.00196078431372549,0,0.01764705882352940,0,0.00392156862745098,0.013725490196078400,0.07647058823529410,0.07647058823529410,0,0.0058823529411764700,0.00196078431372549,0.0196078431372549,0.0803921568627451,0.0803921568627451,0,0.029411764705882400,0.00196078431372549,38.25,0,0,0,0,23,0,4,1.83,16,2,10,6,0,38.25,0,59.740000000000000,25,23,105.74,59.740000000000000,0.5911214658272350,0,0,0,0,0.4650456230693320,0,0.13133048602716900,0.06469285556641200,0.37684731930255500,0.07028021008806300,0.27429188517743200,0.1848570461805350,0,0.10184159092899800,0,0.10269192422731800,0.0429745247017568,0.03953656272561630,0.18176504967855100,0.6625993701810460,0.8182349503214490,34,1
232,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.123840676,0.295968239,0.078223174,0.159957825,0.134124743,0.207885343,0.139,0.304,0.415,0.1,0.042,3053,19.445859872611500,157,0.3219783819194240,0,0,0,0,95.07719860187890,20.62287852870890,61.85934389881330,70.74294362808770,0.7504094333442520,0.028824107435309500,0.06845725515886010,0.03144448083851950,0.041925974451359300,0.008516213560432360,0.16377333770062200,0.000982640026203734,0.000982640026203734,0.017359973796266000,0.0799213887979037,0,0.05568293481821160,0.0013101867016049800,0,0.014412053717654800,0.012446773665247300,0.09924664264657710,0.001965280052407470,0.046511627906976700,0.03930560104814940,0.05175237471339670,0,0,0.037667867671143100,0.011791680314444800,0.10448738945299700,0,0.0006550933508024890,0.000982640026203734,0.015722240419259700,0,0.004585653455617430,0.05273501473960040,0.00032754667540124500,0.00032754667540124500,0.42188011791680300,0.0013101867016049800,0.0016377333770062200,0.00032754667540124500,0.0006550933508024890,0.03832296102194560,0.000982640026203734,0,0.008843760235833610,0.010809040288241100,0.0016377333770062200,0.03242712086472320,0.006223386832623650,0.014412053717654800,0.011136586963642300,0.008516213560432360,0.00032754667540124500,0.0006550933508024890,0.025548640681297100,0.22174909924664300,0.00917130691123485,0.000982640026203734,0.031116934163118200,0.0835244022273174,0.029806747461513300,0.021945627251883400,0.03242712086472320,0.07075008188666890,0.15263675073698000,0.06059613494923030,0.028824107435309500,0.00032754667540124500,0.003930560104814940,0.14051752374713400,0.0006550933508024890,0.021945627251883400,0.0055682934818211600,0.0036030134294136900,0.028496560759908300,0,0.00032754667540124500,0.015067147068457300,0.07861120209629870,0.09564362921716350,0,0.02587618735669830,0.0052407468064199100,0.03144448083851950,0.08843760235833610,0.09335080248935470,0.00032754667540124500,0.026203734032099600,0.0006550933508024890,127.5,0,70,1,19.75,12,16,37.75,110.95750000000000,66,57.7,124,57,0,127.5,0,382.65750000000000,28,199.75,603.4075,382.65750000000000,0.694687725506744,0,0.5553981799351520,0.017532877637619500,0.2606032436604940,0.176377982260965,0.22211208268786500,0.4025133771023180,0.6644432112812550,0.5408253357761660,0.5073165112317900,0.6887522752405640,0.5042654536165760,0,0.5819345018512120,0,0.1115161926993520,0.00815991688541801,0.058212264209366000,0.17584839457278100,0.8219426759109510,0.824151605427219,225,0
233,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.24699612,0.191491546,0.021816443,0.135902029,0.099247164,0.304546697,0.018,0.571,0.026,0.354,0.03,127,18.142857142857100,7,0.3228346456692910,0,0,0,0,83.90604611923510,19.074219889180500,82.76620230163540,82.25136281041790,0.6377952755905510,0,0.007874015748031500,0.047244094488189000,0.07874015748031500,0.047244094488189000,0.1889763779527560,0.023622047244094500,0,0,0.06299212598425200,0,0.05511811023622050,0,0,0,0.031496062992126000,0.05511811023622050,0.015748031496063000,0.03937007874015750,0.015748031496063000,0.047244094488189000,0.023622047244094500,0,0.015748031496063000,0.007874015748031500,0.06299212598425200,0,0,0,0,0,0.007874015748031500,0.007874015748031500,0,0,0.36220472440944900,0,0.007874015748031500,0,0,0.031496062992126000,0.007874015748031500,0,0.007874015748031500,0,0.031496062992126000,0,0,0.007874015748031500,0,0.023622047244094500,0.007874015748031500,0,0.03937007874015750,0.15748031496063000,0,0,0.007874015748031500,0.047244094488189000,0.06299212598425200,0.03937007874015750,0.05511811023622050,0.023622047244094500,0.08661417322834650,0.07086614173228350,0,0,0.06299212598425200,0.14173228346456700,0,0,0,0,0,0,0,0,0.09448818897637800,0.031496062992126000,0,0.015748031496063000,0.023622047244094500,0.10236220472440900,0.07086614173228350,0.10236220472440900,0.015748031496063000,0.031496062992126000,0,0,0,30,0,3,0,15,1,4,5,3,6,3.83,0,0,0,19.83,15,36,53.83,19.83,0,0,0.7171515960710830,0,0.2022631961725020,0,0.5590306647883710,0.0779292055122247,0.252650308587072,0.2970504159217060,0.2022631961725020,0.3364707442038020,0.24453843569986300,0,0,0,0.1203057695807800,0.09100285142267790,0.218406843414427,0.3265788994721840,-0.6590155043949170,0.6734211005278170,16,1
234,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.130051339,0.154651696,0.088403636,0.262083288,0.222714886,0.142095156,0.089,0.544,0.236,0.063,0.068,1135,21.01851851851850,54,0.35330396475770900,0,0,0,0,92.93317614940750,30.175372351583800,81.55887605667340,25.774193548387100,0.8599118942731280,0.02378854625550660,0.06167400881057270,0.027312775330396500,0.03788546255506610,0.013215859030837000,0.18590308370044100,0.0026431718061674000,0.001762114537444930,0.01762114537444930,0.08634361233480180,0.000881057268722467,0.06431718061674010,0.04669603524229080,0.02290748898678410,0.022026431718061700,0.010572687224669600,0.12246696035242300,0.001762114537444930,0.06696035242290750,0.03788546255506610,0.04317180616740090,0,0,0.033480176211453700,0.009691629955947140,0.06167400881057270,0.000881057268722467,0.03259911894273130,0.000881057268722467,0.03436123348017620,0,0.007048458149779740,0.06431718061674010,0.000881057268722467,0.000881057268722467,0.4511013215859030,0.02290748898678410,0.018502202643171800,0,0.007048458149779740,0.044933920704845800,0.001762114537444930,0.000881057268722467,0.029955947136563900,0.018502202643171800,0,0.00881057268722467,0,0.014096916299559500,0.019383259911894300,0.018502202643171800,0.000881057268722467,0,0.022026431718061700,0.2431718061674010,0.001762114537444930,0,0.04669603524229080,0.05110132158590310,0.04757709251101320,0.03700440528634360,0.018502202643171800,0.018502202643171800,0.14625550660793000,0.08193832599118940,0.022026431718061700,0.000881057268722467,0.044933920704845800,0.13303964757709300,0,0.006167400881057270,0.013215859030837000,0.009691629955947140,0.02555066079295150,0,0.015859030837004400,0.014977973568281900,0.1436123348017620,0.06784140969163000,0,0.030837004405286300,0.00881057268722467,0.05110132158590310,0.11277533039647600,0.12951541850220300,0.004405286343612340,0.04757709251101320,0.001762114537444930,39.125,0,36,1,11.73,14,6,21,8,10,34.7,14.73,21,0,39.125,2,123.28500000000000,47,108,268.2850000000000,123.28500000000000,0.5434906915464610,0,0.5227744249483390,0.02953044805404080,0.2630436845946260,0.2987408917469900,0.15438708879488500,0.38987546550314400,0.19577443661661400,0.23329952500316300,0.513592032188284,0.30949699762969900,0.38987546550314400,0,0.5610221565599140,0.05736682797455380,0.09281517144287560,0.035383972566128500,0.08130785185408250,0.20197849106178300,0.39677698120731200,0.7980215089382170,75,0
235,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.183464631,0.116180038,0.027144567,0.255462675,0.11385709,0.303891,0.036,0.876,0.04,0.043,0.006,142,23.666666666666700,6,0.4154929577464790,0,0,0,0,98.72410196472960,83.15234741784040,89.7382842509603,25.774193548387100,0.8098591549295780,0.007042253521126760,0.014084507042253500,0.007042253521126760,0,0.035211267605633800,0.14788732394366200,0,0,0.007042253521126760,0.07746478873239440,0,0.056338028169014100,0.007042253521126760,0.007042253521126760,0.007042253521126760,0,0.06338028169014080,0,0.056338028169014100,0.014084507042253500,0.04929577464788730,0.02112676056338030,0,0,0.007042253521126760,0.09859154929577460,0,0.04929577464788730,0.02112676056338030,0.028169014084507000,0,0.007042253521126760,0.11971830985915500,0,0,0.3873239436619720,0,0.028169014084507000,0.02112676056338030,0,0,0,0,0.04929577464788730,0,0.02112676056338030,0.035211267605633800,0,0.02112676056338030,0,0,0,0,0.04929577464788730,0.2112676056338030,0,0.007042253521126760,0.056338028169014100,0.04225352112676060,0.07746478873239440,0.028169014084507000,0,0.04929577464788730,0.16901408450704200,0.028169014084507000,0,0,0.014084507042253500,0.24647887323943700,0.014084507042253500,0.007042253521126760,0.007042253521126760,0,0.007042253521126760,0,0,0.02112676056338030,0.1267605633802820,0.1267605633802820,0,0,0.007042253521126760,0.09859154929577460,0.14788732394366200,0.14788732394366200,0,0.04225352112676060,0,0,0,4,0,0,0,0,0,0,9,0,0,3,0,0,0,3,0,9,12,3,0,0,0.2674788903885890,0,0,0,0,0,0,0.45102718848538200,0,0,0.2149851662190090,0,0,0,0.020134228187919500,0,0.06040268456375840,0.08053691275167790,-0.43649167310370800,0.9194630872483220,5,1
236,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.2441365,0.154134987,0.028508719,0.164411211,0.147547714,0.261260871,0.026,0.766,0.072,0.104,0.032,259,25.9,10,0.39768339768339800,0,0,0,0,98.48490274488170,59.17214929214930,67.83287369001650,39.58078408078410,0.7374517374517370,0.003861003861003860,0.04247104247104250,0.03861003861003860,0.023166023166023200,0.015444015444015400,0.11969111969112000,0,0.003861003861003860,0.023166023166023200,0.09266409266409270,0,0.05019305019305020,0.015444015444015400,0,0.019305019305019300,0.019305019305019300,0.06177606177606180,0,0.03088803088803090,0.023166023166023200,0.03861003861003860,0.003861003861003860,0,0.003861003861003860,0.003861003861003860,0.05019305019305020,0.003861003861003860,0,0.003861003861003860,0,0,0.007722007722007720,0.04247104247104250,0,0,0.41312741312741300,0,0.011583011583011600,0.003861003861003860,0,0.023166023166023200,0,0.015444015444015400,0.007722007722007720,0.003861003861003860,0.011583011583011600,0,0.03861003861003860,0.04633204633204630,0.003861003861003860,0.007722007722007720,0,0,0.011583011583011600,0.18146718146718100,0.003861003861003860,0,0.02702702702702700,0.03088803088803090,0.06563706563706560,0.015444015444015400,0.015444015444015400,0.02702702702702700,0.17374517374517400,0.03861003861003860,0.015444015444015400,0,0.023166023166023200,0.21621621621621600,0,0.011583011583011600,0,0.003861003861003860,0.011583011583011600,0,0,0,0.03861003861003860,0.10424710424710400,0,0.015444015444015400,0,0.06563706563706560,0.10810810810810800,0.10810810810810800,0.011583011583011600,0.04247104247104250,0.003861003861003860,2.73,0,8,0,3,12,0,8,0,10,7.5600000000000000,4,4,0,2.73,0,17.29,12,25,53.29,17.29,0.16180524273170300,0,0.36130209551358500,0,0.1750073658177640,0.45902906222806100,0,0.36130209551358500,0,0.41421356237309500,0.348352813339405,0.2204812092115420,0.2204812092115420,0,0.29788301062430300,0,0.05835499004353840,0.040500860643288700,0.08437679300685140,0.1798575719734040,-0.435347261434218,0.8201424280265960,16,1
237,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.100638829,0.101640931,0.038848355,0.130118988,0.57438944,0.054363458,0.145,0.348,0.4,0.009,0.098,31,31,1,0.3870967741935480,0,0,0,0,98.49144415830850,39.184863523573200,62.651135005973700,25.774193548387100,0.7741935483870970,0,0.06451612903225810,0,0.06451612903225810,0,0.12903225806451600,0,0,0,0.12903225806451600,0,0.03225806451612900,0,0,0.03225806451612900,0,0.03225806451612900,0,0.0967741935483871,0.03225806451612900,0.06451612903225810,0,0,0,0,0.03225806451612900,0,0,0,0,0,0,0.0967741935483871,0,0,0.3870967741935480,0,0,0.06451612903225810,0,0.03225806451612900,0,0,0,0.03225806451612900,0,0,0,0.03225806451612900,0,0.03225806451612900,0,0,0,0.22580645161290300,0.03225806451612900,0,0,0,0.06451612903225810,0.03225806451612900,0.03225806451612900,0,0.12903225806451600,0.06451612903225810,0.03225806451612900,0,0,0.1935483870967740,0,0.03225806451612900,0,0,0,0,0,0,0.03225806451612900,0.16129032258064500,0,0,0.03225806451612900,0,0.0967741935483871,0.0967741935483871,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,2,7,2,9,2,0.3090169943749470,0,0,0,0,0,0,0.3090169943749470,0,0,0.3090169943749470,0,0,0,0,0,0.05263157894736840,0.18421052631578900,0.05263157894736840,0.23684210526315800,0,0.7631578947368420,2,1
238,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.245597722,0.187939464,0.036524509,0.079432471,0.105849429,0.344656405,0.079,0.519,0.173,0.216,0.013,20,20,1,0.55,0,0,0,0,87.27113702623910,1,50,99,0.65,0.05,0.05,0,0.2,0.05,0.25,0,0,0,0,0,0.1,0,0,0.1,0,0.1,0.05,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.05,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0.05,0,0.2,0.05,0.1,0.05,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,5,0,0,5,5,0.4721359549995790,0,0,0,0,0,0,0,0.1827439976315570,0,0,0.1827439976315570,0,0,0,0,0.22727272727272700,0,0,0.22727272727272700,0.6125741132772070,0.7727272727272730,3,1
239,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.143279219,0.157701781,0.094388667,0.273829652,0.147838476,0.182962205,0.192,0.22,0.454,0.077,0.057,283,28.3,10,0.23674911660777400,0,0,0,0,21.907310627431200,71.35347467608950,66.42958101968700,8.754472173144880,0.8480565371024740,0,0.0353356890459364,0.028268551236749100,0.028268551236749100,0.014134275618374600,0.254416961130742,0.007067137809187280,0,0.053003533568904600,0.0176678445229682,0.0035335689045936400,0.10600706713780900,0.01060070671378090,0.01060070671378090,0.014134275618374600,0.01060070671378090,0.12014134275618400,0,0.0812720848056537,0.02120141342756180,0.0989399293286219,0,0,0.0353356890459364,0.0176678445229682,0.045936395759717300,0,0,0.0035335689045936400,0,0,0.04240282685512370,0.028268551236749100,0,0,0.5123674911660780,0,0.028268551236749100,0.0035335689045936400,0.045936395759717300,0.09540636042402830,0.007067137809187280,0,0.0353356890459364,0.014134275618374600,0.014134275618374600,0.007067137809187280,0,0.028268551236749100,0.02120141342756180,0.02120141342756180,0.0035335689045936400,0,0,0.2968197879858660,0.007067137809187280,0,0.038869257950530000,0.03180212014134280,0.03180212014134280,0.09540636042402830,0.007067137809187280,0.014134275618374600,0.10954063604240300,0.19081272084805700,0.02120141342756180,0.0035335689045936400,0.07773851590106010,0.1519434628975270,0,0.01060070671378090,0.007067137809187280,0,0.007067137809187280,0,0,0.007067137809187280,0.12014134275618400,0.0636042402826855,0,0.028268551236749100,0.0176678445229682,0.06007067137809190,0.20141342756183700,0.21554770318021200,0,0.014134275618374600,0.024734982332155500,0,7,12,0,0,0,4,4,0,0,0,1,2,0,0,0,10,4,18,32,10,0,0.3310923799080570,0.45902906222806100,0,0,0,0.2204812092115420,0.2204812092115420,0,0,0,0.06604088253131130,0.12389934309929500,0,0.2204812092115420,0,0.03289473684210530,0.013157894736842100,0.05921052631578950,0.10526315789473700,-0.4444444444444440,0.8947368421052630,11,0
240,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.126688247,0.165563057,0.025285064,0.187437641,0.115918431,0.379107561,0.267,0.123,0.374,0.147,0.089,856,19.454545454545500,44,0.2897196261682240,0,0,0,0,92.93514357171060,54.07788161993770,70.46148888172740,56.67028037383180,0.8364485981308410,0.030373831775700900,0.0630841121495327,0.035046728971962600,0.026869158878504700,0.0035046728971962600,0.1483644859813080,0.0011682242990654200,0.0011682242990654200,0.014018691588785000,0.10514018691588800,0,0.04906542056074770,0.04906542056074770,0.0011682242990654200,0.016355140186915900,0.015186915887850500,0.0911214953271028,0.004672897196261680,0.06074766355140190,0.035046728971962600,0.0852803738317757,0,0,0.036214953271028000,0.009345794392523360,0.052570093457943900,0,0,0.002336448598130840,0,0,0.02219626168224300,0.007009345794392520,0,0,0.48364485981308400,0.002336448598130840,0,0.007009345794392520,0.009345794392523360,0.036214953271028000,0,0.0455607476635514,0.008177570093457940,0.008177570093457940,0.01985981308411220,0,0.004672897196261680,0.029205607476635500,0.0035046728971962600,0.004672897196261680,0,0,0.02453271028037380,0.21728971962616800,0.009345794392523360,0.002336448598130840,0.014018691588785000,0.052570093457943900,0.06074766355140190,0.053738317757009300,0.02102803738317760,0.009345794392523360,0.1542056074766360,0.08995327102803740,0.026869158878504700,0,0.004672897196261680,0.17172897196261700,0,0.016355140186915900,0,0,0.005841121495327100,0,0,0,0.05957943925233650,0.07126168224299070,0,0.02570093457943930,0.0011682242990654200,0.07359813084112150,0.12733644859813100,0.10630841121495300,0.0011682242990654200,0.03154205607476640,0.04205607476635510,56.5,0,6,1,15.675,4,4,2,15.3,2,14,13,4.725,0,56.5,0,118.20000000000000,8,14,138.20000000000000,118.20000000000000,0.6557202473419310,0,0.16823313233447400,0.03261068708575960,0.3457227886356360,0.11881849050177200,0.11881849050177200,0.06316163001913850,0.3402662095497120,0.06316163001913850,0.3206244375399960,0.30470087388041400,0.13739541467134100,0,0.11881849050177200,0,0.12348516506477200,0.008357709987463440,0.01462599247806100,0.14437944003343100,0.8324267646427990,0.8556205599665690,37,0
