happy,angry,bored,fear,sad,Class
0.084402093,0.20282665,0.073941746,0.251846874,0.233096945,1
0.440532663,0.11230402,0.02015526,0.07963825,0.044406889,0
0.088979691,0.302319697,0.113308496,0.180781314,0.166304731,0
0.046793522,0.429814249,0.051022287,0.165703095,0.160466462,0
0.223392358,0.231997224,0.051913064,0.154880884,0.129994049,0
0.224255502,0.155118822,0.043223426,0.145233209,0.054699522,0
0.11793465,0.154538287,0.04288877,0.206324554,0.112163428,1
0.101149222,0.417827508,0.047917329,0.187091477,0.120754413,1
0.106041859,0.195008816,0.03888257,0.300643678,0.203376562,0
0.087578339,0.175857715,0.18114834,0.248779726,0.189637399,1
0.353432406,0.091392367,0.01641931,0.092982035,0.030264878,1
0.083972232,0.259150448,0.08696804,0.222534697,0.23289897,1
0.073847207,0.172074901,0.096576047,0.283356895,0.220983267,0
0.117623169,0.173217122,0.129610645,0.264479911,0.179230371,0
0.094931784,0.180445826,0.118678873,0.25065282,0.23803075,0
0.276670218,0.095957246,0.025803066,0.194266258,0.12252155,0
0.065849257,0.246182905,0.180375403,0.145396715,0.258042274,0
0.15182248,0.207819275,0.073567134,0.223541575,0.128136153,1
0.59605414,0.064888106,0,0.106969129,0.076991249,0
0.081948675,0.272582141,0.092181005,0.243060981,0.201861565,1
0.180812972,0.100375469,0.059568046,0.212645102,0.168447553,0
0.231308952,0.138466578,0.05787631,0.108079515,0.072349552,0
0.293099405,0.115620785,0.042377532,0.112121958,0.083883062,1
0.193448127,0.243483192,0.034061229,0.167495389,0.092578587,0
0.190908832,0.203834346,0.064138256,0.192361388,0.146690383,0
0.127570701,0.231166825,0.021534544,0.251230784,0.197577614,0
0.172515951,0.235730031,0.067118444,0.170227537,0.081862597,0
0.208957047,0.150635479,0.059318516,0.20458249,0.107617008,0
0.193347742,0.260298277,0.178189969,0.091812558,0.125706895,1
0.2211931,0.129820806,0.067352669,0.22219604,0.161904146,0
0.259409351,0.177241781,0.035808153,0.093451253,0.065437811,1
0.194219133,0.213999483,0.025831911,0.165200664,0.147499833,0
0.193329436,0.239016566,0.05507959,0.192351033,0.157985285,1
0.204567129,0.212922118,0.022886759,0.137218973,0.078004232,0
0.268371444,0.135040475,0,0.173203718,0.087988251,1
0.109017267,0.274356127,0.059126388,0.181910073,0.196899625,0
0.295867066,0.093221475,0.021093566,0.077163058,0.043618257,1
0.119455237,0.383063391,0.043673107,0.120371135,0.074581101,0
0.0863056,0.315090403,0.06883701,0.21097009,0.253269453,0
0.108032177,0.152774283,0.146464006,0.17927735,0.264448706,0
0.323087203,0.12906624,0.036970504,0.147281053,0.108653652,0
0.148159897,0.265497073,0.069167727,0.185811288,0.181781968,0
0.067623203,0.21583952,0.083240722,0.209402246,0.33418907,0
0.204370081,0.205898651,0.074209578,0.178730389,0.147543957,0
0.22505564,0.133021203,0.218779211,0.108491596,0.046637349,0
0.143256491,0.154057734,0.064597714,0.25677099,0.191959257,0
0.344566499,0.113515192,0.041041989,0.114558116,0.067949443,1
0.175106235,0.148653495,0.05995656,0.204541543,0.08227258,0
0.144964739,0.213620947,0.049222761,0.159530715,0.13958494,0
0.082996359,0.236392526,0.070488359,0.260420356,0.167992568,0
0.174794512,0.067489954,0.023758934,0.175299301,0.06028079,1
0.024674216,0.280441609,0.076561458,0.242346533,0.327945619,1
0.056202331,0.315113939,0.046219,0.239795226,0.259856961,1
0.159396264,0.248018439,0.040698212,0.156633375,0.129952164,0
0.142149306,0.331628592,0.045102384,0.176497069,0.149427975,1
0.123663489,0.215165235,0.066457171,0.236923373,0.207099544,1
0.371046373,0.090119871,0.038221676,0.157331512,0.096035166,0
0.203001187,0.180777665,0.056671347,0.219552551,0.148039115,1
0.099704174,0.071673109,0.021988764,0.258639247,0.449670119,0
0.023221998,0.498391285,0.069340158,0.170247862,0.191951693,1
0.224608258,0.19764226,0.048532251,0.158023623,0.083060272,1
