ID,agreement,subjectivity,confidence,irony,angry,fear,Class
308,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.304922937,0.123364485,1
309,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.287154536,0.184935318,0
310,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.17247085,0.246208181,0
311,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.349534375,0.176657937,0
312,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.429945654,0.151389964,1
313,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.21316955,0.127553557,0
314,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.120105711,0.23993174,0
315,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.032273368,0.111516758,0
316,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.320745846,0.150531106,0
317,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.1497387,0.13095401,1
318,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.174859502,0.447923538,0
319,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.156277524,0.137106144,1
320,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.042371249,0.095178892,0
321,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.270729418,0.176988135,0
322,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.35115008,0.085974289,1
323,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.271904138,0.213087584,0
324,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.344554335,0.119311666,1
325,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.139539889,0.051510646,0
326,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.101024946,0.140699684,0
327,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.248865724,0.143250466,1
328,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.12035865,0.107763095,1
329,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.303969572,0.25450064,1
330,DISAGREEMENT,OBJECTIVE,91,NONIRONIC,0.224549044,0.234285652,1
331,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.269638342,0.151926003,1
332,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.303548794,0.161655472,0
333,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.378427652,0.174005353,1
334,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.274780252,0.117050716,1
335,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.253612665,0.158848966,1
336,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.342942273,0.193744057,0
337,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.15784446,0.187864717,1
338,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.307976184,0.18260726,1
339,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.624128219,0.122710653,1
340,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,0.203732267,0.130016606,1
341,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.279761267,0.157640196,0
342,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.263142174,0.150747265,0
343,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.30399134,0.174912862,1
344,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.23988752,0.241030446,1
345,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.204073987,0.139884639,1
346,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.312683947,0.146128002,0
347,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.099547495,0.209147015,0
348,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.213210872,0.183495462,1
349,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.166956021,0.230855292,0
350,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.144387774,0.144105202,0
351,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.312025391,0.16930103,0
352,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.35691485,0.158566754,1
353,DISAGREEMENT,SUBJECTIVE,82,NONIRONIC,0.213486665,0.245667252,1
354,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.252166214,0.163967118,0
355,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.075322735,0.100697331,0
356,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.179410074,0.21563492,0
357,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.331514271,0.085807474,0
358,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.239132772,0.148996605,0
359,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.321719891,0.222206819,0
360,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.321778852,0.149935746,0
361,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.307384053,0.12836395,1
362,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.370448144,0.136927932,0
363,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.161781947,0.299042882,0
364,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.013673369,0.019374559,1
365,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.369589402,0.184350766,1
366,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.355745399,0.112681474,1
367,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.153420523,0.156079746,1
368,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.275327448,0.241448847,0
369,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.048780596,0.15628954,1
370,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.186868215,0.131166668,1
371,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.103222233,0.236734988,1
372,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.170243912,0.277279841,0
373,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.18069897,0.132901376,1
374,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.099188357,0.117106808,0
375,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.17925021,0.128333115,0
376,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.269666371,0.206463353,1
377,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.12838102,0.223053369,1
378,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.119853567,0.183338961,0
379,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.102631128,0.412793091,0
380,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.169134228,0.14080215,1
381,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.342803224,0.173051644,0
382,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.520998374,0.123063168,0
383,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.070406056,0.330959215,1
384,DISAGREEMENT,OBJECTIVE,76,IRONIC,0.145906653,0.28556809,0
385,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.242634219,0.179307693,0
386,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.337190422,0.242589581,0
387,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.205773855,0.279172599,0
388,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.256673659,0.191562614,1
389,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.239618061,0.145108436,0
390,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.110862189,0.247651886,1
391,DISAGREEMENT,SUBJECTIVE,71,IRONIC,0.188907243,0.191890919,0
392,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.162036926,0.117283351,0
393,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.110202164,0.286221092,1
394,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.080308059,0.297644752,0
395,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.269334037,0.131409063,1
396,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.230260015,0.162439175,1
397,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.483913468,0.156536726,1
398,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.188757956,0.223450403,0
399,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.305412276,0.145336766,0
400,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.13768251,0.116913428,1
401,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.144153891,0.122839299,0
402,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.109047136,0.2808629,0
403,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.145502207,0.235427711,1
404,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.361116821,0.174898497,1
405,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.108198875,0.22208988,1
406,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.195997409,0.195745583,0
407,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.135423187,0.209292483,0
408,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.40120025,0.135848336,0
409,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.066707924,0.178200514,0
410,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.13524519,0.114494123,0
411,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.11802108,0.110162644,0
412,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.216345745,0.203570521,1
413,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.235028443,0.222213723,1
414,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.247214714,0.156556955,0
415,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.105333018,0.19951574,1
416,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.283603524,0.17188591,1
417,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.160490773,0.28942503,0
418,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.753949804,0.035840644,1
419,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.120716058,0.077593589,0
420,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.14933056,0.149999942,1
421,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.410697654,0.16075585,1
422,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.151062734,0.183929657,1
423,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.243396321,0.168511469,1
424,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.40156933,0.134391307,1
425,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.164430749,0.252570658,1
426,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.273939511,0.183759825,0
427,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.150649812,0.163995061,1
428,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.142907232,0.232038322,0
429,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.279053838,0.211216325,0
430,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.196583283,0.218778429,0
431,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.188103128,0.157155584,1
432,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.366666215,0.122467907,1
433,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.385364869,0.188551606,0
434,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.139130404,0.290818367,1
435,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.142653377,0.191454928,0
436,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.091896321,0.171689582,1
437,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.085859309,0.123384589,1
438,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.217373773,0.20550215,1
439,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.134652842,0.104575765,0
440,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.20282665,0.251846874,1
441,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.11230402,0.07963825,0
442,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.302319697,0.180781314,0
443,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.429814249,0.165703095,0
444,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.231997224,0.154880884,0
445,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.155118822,0.145233209,0
446,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,0.154538287,0.206324554,1
447,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.417827508,0.187091477,1
448,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.195008816,0.300643678,0
449,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,0.175857715,0.248779726,1
450,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.091392367,0.092982035,1
451,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.259150448,0.222534697,1
452,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.172074901,0.283356895,0
453,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.173217122,0.264479911,0
454,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.180445826,0.25065282,0
455,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.095957246,0.194266258,0
456,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.246182905,0.145396715,0
457,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.207819275,0.223541575,1
458,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.064888106,0.106969129,0
459,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.272582141,0.243060981,1
460,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.100375469,0.212645102,0
461,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.138466578,0.108079515,0
462,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.115620785,0.112121958,1
463,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.243483192,0.167495389,0
464,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.203834346,0.192361388,0
465,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.231166825,0.251230784,0
466,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.235730031,0.170227537,0
467,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.150635479,0.20458249,0
468,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,0.260298277,0.091812558,1
469,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.129820806,0.22219604,0
470,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.177241781,0.093451253,1
471,DISAGREEMENT,OBJECTIVE,92,NONIRONIC,0.213999483,0.165200664,0
472,DISAGREEMENT,SUBJECTIVE,81,NONIRONIC,0.239016566,0.192351033,1
473,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.212922118,0.137218973,0
474,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.135040475,0.173203718,1
475,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.274356127,0.181910073,0
476,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.093221475,0.077163058,1
477,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.383063391,0.120371135,0
478,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.315090403,0.21097009,0
479,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.152774283,0.17927735,0
480,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.12906624,0.147281053,0
481,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.265497073,0.185811288,0
482,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.21583952,0.209402246,0
483,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.205898651,0.178730389,0
484,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.133021203,0.108491596,0
485,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.154057734,0.25677099,0
486,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.113515192,0.114558116,1
487,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.148653495,0.204541543,0
488,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.213620947,0.159530715,0
489,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.236392526,0.260420356,0
490,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.067489954,0.175299301,1
491,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.280441609,0.242346533,1
492,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.315113939,0.239795226,1
493,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.248018439,0.156633375,0
494,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.331628592,0.176497069,1
495,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.215165235,0.236923373,1
496,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.090119871,0.157331512,0
497,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.180777665,0.219552551,1
498,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.071673109,0.258639247,0
499,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.498391285,0.170247862,1
500,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.19764226,0.158023623,1
